height,weight,label
153,81,fat
150,53,normal
191,51,thin
160,79,fat
166,74,fat
160,40,thin
167,60,normal
192,57,thin
164,42,thin
195,38,thin
183,95,fat
185,38,thin
162,80,fat
173,89,fat
194,48,thin
185,53,thin
159,91,fat
199,96,fat
194,44,thin
197,45,thin
199,61,thin
194,51,thin
180,75,normal
164,98,fat
174,86,fat
192,54,thin
189,51,thin
162,66,fat
181,35,thin
200,47,thin
195,100,fat
163,51,normal
186,86,fat
186,100,fat
168,89,fat
192,92,fat
166,99,fat
187,85,fat
198,66,thin
173,36,thin
197,86,normal
153,84,fat
180,58,thin
175,35,thin
182,100,fat
167,61,normal
189,97,fat
153,38,thin
172,83,fat
153,55,normal
183,81,fat
197,96,fat
159,44,thin
187,95,fat
197,77,normal
176,100,fat
153,88,fat
154,82,fat
174,84,fat
160,60,normal
183,87,fat
173,72,fat
188,47,thin
152,69,fat
176,47,thin
200,48,thin
170,68,normal
155,83,fat
161,91,fat
159,99,fat
183,47,thin
178,57,thin
181,78,normal
200,88,normal
164,84,fat
153,81,fat
184,89,fat
178,84,fat
195,90,normal
161,100,fat
159,72,fat
150,93,fat
195,72,normal
170,63,normal
181,51,thin
182,38,thin
162,68,fat
184,95,fat
159,37,thin
185,43,thin
192,96,fat
163,37,thin
188,86,fat
185,50,thin
162,71,fat
171,82,fat
183,70,normal
186,39,thin
198,73,normal
173,70,normal
162,53,normal
187,59,thin
188,96,fat
188,84,normal
197,74,normal
151,54,normal
182,43,thin
169,87,fat
179,78,fat
152,41,thin
191,75,normal
192,70,normal
175,90,fat
186,67,normal
172,75,fat
190,43,thin
153,73,fat
184,99,fat
160,75,fat
153,98,fat
172,50,thin
188,53,thin
170,37,thin
191,80,normal
150,96,fat
191,98,fat
166,36,thin
195,85,normal
175,57,normal
169,73,fat
150,53,normal
192,35,thin
163,57,normal
169,90,fat
191,86,normal
150,56,fat
188,97,fat
190,41,thin
172,72,fat
153,56,normal
195,66,thin
196,96,fat
168,62,normal
161,93,fat
195,42,thin
158,83,fat
158,47,normal
191,51,thin
156,91,fat
196,75,normal
180,46,thin
161,59,normal
185,37,thin
200,43,thin
162,96,fat
197,59,thin
182,87,fat
175,91,fat
172,39,thin
191,43,thin
191,44,thin
159,50,normal
167,36,thin
154,98,fat
164,85,fat
186,90,fat
155,47,normal
162,44,thin
176,38,thin
178,100,fat
170,64,normal
172,40,thin
152,98,fat
188,46,thin
165,42,thin
154,79,fat
169,61,normal
195,88,normal
180,100,fat
183,91,fat
154,69,fat
176,36,thin
155,41,thin
194,99,fat
190,78,normal
181,50,thin
198,92,normal
187,50,thin
186,97,fat
156,63,fat
177,100,fat
177,54,thin
175,83,fat
159,43,thin
188,36,thin
167,79,fat
168,59,normal
183,75,normal
154,50,normal
167,92,fat
172,77,fat
178,84,fat
177,41,thin
159,50,normal
198,92,normal
160,56,normal
161,81,fat
182,58,thin
152,55,normal
183,64,normal
177,55,thin
156,85,fat
168,94,fat
165,88,fat
179,56,thin
200,86,normal
150,65,fat
171,76,fat
157,84,fat
200,44,thin
199,70,thin
185,71,normal
197,66,thin
162,92,fat
175,66,normal
194,96,fat
185,65,normal
178,70,normal
170,39,thin
150,37,thin
175,77,fat
159,75,fat
190,93,fat
178,91,fat
151,46,normal
194,78,normal
184,100,fat
183,44,thin
179,86,fat
179,70,normal
168,35,thin
187,73,normal
199,55,thin
180,89,fat
194,63,thin
185,53,thin
151,76,fat
200,61,thin
163,58,normal
190,79,normal
169,89,fat
195,92,fat
160,44,thin
165,85,fat
153,54,normal
192,55,thin
158,58,normal
160,98,fat
169,80,fat
166,45,thin
175,95,fat
182,50,thin
165,40,thin
159,64,fat
151,96,fat
154,76,fat
170,92,fat
177,90,fat
198,60,thin
178,94,fat
153,53,normal
160,42,thin
183,54,thin
196,88,normal
194,36,thin
194,49,thin
158,52,normal
155,82,fat
153,62,fat
163,44,thin
192,40,thin
164,48,thin
198,67,thin
166,77,fat
152,84,fat
166,38,thin
155,70,fat
179,94,fat
178,39,thin
183,80,normal
186,84,fat
194,46,thin
197,68,thin
181,96,fat
191,37,thin
173,77,fat
163,79,fat
173,61,normal
161,99,fat
159,91,fat
188,60,thin
161,98,fat
182,49,thin
174,59,normal
163,49,thin
196,82,normal
169,81,fat
153,58,fat
159,48,normal
200,96,fat
155,39,thin
177,42,thin
196,44,thin
193,75,normal
165,67,fat
197,85,normal
160,97,fat
185,35,thin
174,77,fat
158,42,thin
162,38,thin
159,79,fat
178,66,normal
191,58,thin
200,64,thin
181,83,fat
163,88,fat
174,74,fat
151,69,fat
182,73,normal
167,45,thin
158,46,thin
176,90,fat
198,55,thin
181,78,normal
180,62,normal
160,95,fat
159,54,normal
187,73,normal
168,74,fat
175,92,fat
180,65,normal
180,75,normal
184,69,normal
154,36,thin
197,60,thin
175,100,fat
161,95,fat
158,47,normal
161,44,thin
188,36,thin
193,100,fat
161,80,fat
165,86,fat
161,62,normal
156,36,thin
163,72,fat
192,93,fat
160,70,fat
162,84,fat
184,40,thin
171,88,fat
189,82,normal
175,51,thin
174,75,fat
150,39,thin
193,94,fat
170,93,fat
166,49,thin
173,63,normal
161,56,normal
191,92,fat
183,89,fat
184,82,fat
172,65,normal
180,41,thin
150,72,fat
174,72,normal
170,54,normal
177,42,thin
163,81,fat
170,75,fat
151,54,normal
180,93,fat
192,69,normal
183,36,thin
166,63,normal
193,94,fat
161,55,normal
185,40,thin
188,86,fat
170,85,fat
171,59,normal
199,43,thin
165,89,fat
161,52,normal
181,62,normal
175,88,fat
183,71,normal
165,51,normal
154,35,thin
166,94,fat
184,35,thin
200,36,thin
158,57,normal
177,47,thin
175,53,thin
151,48,normal
186,61,thin
166,81,fat
160,42,thin
160,45,thin
188,49,thin
183,35,thin
179,60,normal
152,89,fat
156,92,fat
177,78,fat
169,45,thin
185,60,thin
173,91,fat
172,51,thin
196,82,normal
179,43,thin
185,72,normal
167,56,normal
166,69,fat
198,89,normal
161,52,normal
194,90,normal
165,68,fat
170,92,fat
156,92,fat
165,76,fat
176,78,fat
162,100,fat
181,84,fat
188,41,thin
166,92,fat
156,40,thin
163,60,normal
157,35,thin
152,60,fat
181,94,fat
177,43,thin
178,89,fat
150,89,fat
190,75,normal
190,56,thin
163,89,fat
151,63,fat
183,81,fat
179,69,normal
153,64,fat
167,74,fat
155,45,normal
169,46,thin
193,76,normal
181,79,fat
190,48,thin
193,85,normal
164,78,fat
155,36,thin
182,38,thin
173,73,fat
196,80,normal
154,86,fat
200,56,thin
156,73,fat
177,56,thin
172,50,thin
172,85,fat
192,70,normal
189,44,thin
182,59,thin
155,60,fat
180,100,fat
172,57,normal
190,97,fat
170,86,fat
155,49,normal
163,69,fat
192,75,normal
150,100,fat
150,60,fat
168,91,fat
183,79,normal
163,74,fat
165,68,fat
151,41,thin
173,68,normal
153,87,fat
171,70,normal
165,87,fat
189,91,fat
196,78,normal
190,49,thin
156,60,fat
198,81,normal
189,56,thin
177,59,normal
176,38,thin
150,97,fat
156,93,fat
185,63,thin
198,97,fat
162,83,fat
193,74,normal
174,59,normal
158,56,normal
182,42,thin
168,56,normal
184,69,normal
199,69,thin
157,89,fat
199,99,fat
186,49,thin
160,36,thin
182,44,thin
169,35,thin
171,56,normal
193,40,thin
169,61,normal
187,49,thin
184,95,fat
165,77,fat
191,64,thin
192,48,thin
192,77,normal
159,77,fat
151,86,fat
172,92,fat
185,91,fat
197,54,thin
162,42,thin
173,58,normal
200,85,normal
198,76,normal
165,66,fat
165,80,fat
159,61,fat
179,91,fat
171,53,thin
174,40,thin
178,88,fat
169,71,fat
186,46,thin
195,90,normal
170,36,thin
179,88,fat
151,64,fat
200,95,normal
150,39,thin
198,79,normal
192,58,thin
158,78,fat
164,62,normal
188,51,thin
193,73,normal
188,87,fat
184,81,normal
168,61,normal
197,56,thin
163,44,thin
180,91,fat
190,76,normal
198,72,thin
158,57,normal
177,98,fat
189,85,normal
171,50,thin
193,99,fat
151,90,fat
194,76,normal
157,79,fat
192,78,normal
156,87,fat
195,37,thin
169,36,thin
161,35,thin
152,50,normal
188,74,normal
174,88,fat
193,76,normal
183,67,normal
192,92,fat
187,39,thin
159,67,fat
156,48,normal
157,97,fat
200,75,normal
161,52,normal
164,40,thin
169,40,thin
200,84,normal
184,37,thin
187,39,thin
168,88,fat
183,96,fat
196,87,normal
157,87,fat
184,85,fat
189,60,thin
159,68,fat
190,43,thin
200,91,normal
198,87,normal
178,61,normal
169,74,fat
164,100,fat
182,100,fat
190,81,normal
173,74,fat
154,63,fat
198,55,thin
179,65,normal
176,78,fat
189,64,thin
153,78,fat
153,83,fat
198,54,thin
158,70,fat
158,60,fat
165,36,thin
157,91,fat
197,81,normal
171,62,normal
196,35,thin
175,63,normal
163,55,normal
168,61,normal
185,92,fat
154,46,normal
177,39,thin
189,49,thin
193,85,normal
167,82,fat
194,41,thin
181,100,fat
195,52,thin
199,49,thin
181,47,thin
187,43,thin
190,41,thin
169,71,fat
152,79,fat
195,53,thin
154,76,fat
161,79,fat
161,93,fat
175,50,thin
179,49,thin
158,52,normal
170,67,normal
165,56,normal
178,74,normal
182,52,thin
158,98,fat
187,61,thin
173,40,thin
180,35,thin
195,61,thin
186,50,thin
159,63,fat
168,65,normal
181,88,fat
154,55,normal
180,79,fat
150,95,fat
160,96,fat
199,47,thin
194,65,thin
187,92,fat
183,80,normal
158,75,fat
189,55,thin
189,93,fat
153,78,fat
167,65,normal
174,78,fat
151,100,fat
177,80,fat
164,35,thin
197,93,normal
189,93,fat
190,59,thin
172,38,thin
168,54,normal
152,100,fat
184,44,thin
181,52,thin
167,44,thin
158,73,fat
156,81,fat
185,76,normal
172,91,fat
160,56,normal
182,50,thin
156,43,thin
162,63,fat
166,77,fat
172,44,thin
174,50,thin
171,86,fat
170,55,normal
183,56,thin
168,66,normal
163,60,normal
160,43,thin
165,69,fat
184,65,normal
167,93,fat
151,57,fat
187,76,normal
192,55,thin
192,58,thin
161,80,fat
200,90,normal
182,99,fat
154,53,normal
197,41,thin
187,99,fat
188,91,fat
185,45,thin
198,92,normal
152,51,normal
160,68,fat
181,62,normal
196,86,normal
161,52,normal
173,98,fat
179,67,normal
166,75,fat
199,74,normal
161,64,fat
193,91,fat
171,54,thin
186,47,thin
182,71,normal
162,67,fat
164,89,fat
162,98,fat
191,82,normal
179,72,normal
188,96,fat
176,93,fat
183,91,fat
197,96,fat
159,84,fat
168,100,fat
167,80,fat
156,97,fat
169,53,normal
193,43,thin
167,59,normal
179,100,fat
163,48,thin
198,60,thin
157,93,fat
181,61,normal
186,74,normal
194,80,normal
184,71,normal
170,54,normal
179,57,thin
184,46,thin
158,45,thin
168,79,fat
154,84,fat
167,73,fat
156,95,fat
153,67,fat
156,97,fat
170,42,thin
172,85,fat
158,85,fat
197,45,thin
183,85,fat
168,60,normal
179,75,normal
188,64,thin
192,62,thin
188,83,normal
190,82,normal
184,40,thin
176,65,normal
196,79,normal
187,75,normal
167,53,normal
161,95,fat
189,91,fat
191,99,fat
180,86,fat
182,95,fat
168,98,fat
162,57,normal
153,59,fat
153,89,fat
175,77,fat
182,85,fat
170,69,normal
164,42,thin
194,99,fat
179,56,thin
184,80,normal
189,68,normal
197,36,thin
168,58,normal
170,52,thin
152,91,fat
182,62,normal
151,74,fat
179,36,thin
175,51,thin
181,90,fat
167,53,normal
175,67,normal
165,91,fat
179,62,normal
190,42,thin
179,41,thin
169,53,normal
195,54,thin
167,90,fat
162,61,normal
156,69,fat
167,40,thin
152,79,fat
173,72,fat
177,35,thin
167,52,normal
183,76,normal
188,71,normal
171,100,fat
196,80,normal
184,90,fat
195,74,normal
190,62,thin
174,89,fat
193,88,normal
157,39,thin
157,45,thin
170,90,fat
199,86,normal
170,61,normal
194,72,normal
184,69,normal
191,43,thin
187,94,fat
197,82,normal
191,90,fat
187,70,normal
154,46,normal
182,84,fat
192,41,thin
197,98,fat
167,90,fat
150,36,thin
190,57,thin
162,99,fat
180,47,thin
187,79,normal
170,40,thin
170,83,fat
156,51,normal
178,61,normal
196,39,thin
159,80,fat
174,64,normal
151,95,fat
195,67,thin
177,65,normal
174,100,fat
172,85,fat
195,84,normal
176,85,fat
189,83,normal
182,89,fat
160,76,fat
176,43,thin
199,43,thin
198,76,normal
153,78,fat
171,87,fat
163,94,fat
189,69,normal
170,70,fat
191,57,thin
173,63,normal
200,79,normal
171,40,thin
169,77,fat
169,41,thin
192,60,thin
194,53,thin
165,53,normal
190,99,fat
155,98,fat
159,83,fat
193,85,normal
164,95,fat
176,71,normal
194,67,thin
165,87,fat
169,50,thin
155,52,normal
195,88,normal
160,53,normal
156,64,fat
170,49,thin
186,89,fat
193,70,normal
167,97,fat
192,95,fat
181,63,normal
176,59,normal
176,81,fat
184,93,fat
167,65,normal
188,79,normal
161,49,normal
153,68,fat
188,45,thin
195,52,thin
151,51,normal
185,54,thin
167,59,normal
173,57,normal
172,48,thin
200,84,normal
170,79,fat
181,43,thin
194,93,fat
184,49,thin
185,91,fat
192,46,thin
182,81,fat
176,41,thin
193,43,thin
180,83,fat
198,97,fat
154,97,fat
197,39,thin
186,42,thin
172,64,normal
158,85,fat
193,91,fat
193,62,thin
172,63,normal
200,94,normal
153,89,fat
159,77,fat
164,40,thin
163,76,fat
153,94,fat
200,67,thin
175,74,fat
187,98,fat
174,54,thin
188,80,normal
167,87,fat
197,92,normal
151,78,fat
169,36,thin
157,57,normal
180,62,normal
180,80,fat
178,63,normal
169,72,fat
200,81,normal
181,66,normal
176,54,thin
154,49,normal
158,99,fat
190,95,fat
150,93,fat
199,48,thin
158,66,fat
152,70,fat
153,73,fat
182,81,fat
184,79,normal
196,68,thin
177,63,normal
194,39,thin
176,93,fat
162,44,thin
162,77,fat
153,94,fat
182,37,thin
182,81,fat
192,80,normal
195,70,thin
171,72,fat
174,41,thin
173,69,normal
164,93,fat
192,87,normal
173,75,fat
195,51,thin
151,75,fat
160,99,fat
150,56,fat
174,50,thin
174,77,fat
199,43,thin
166,84,fat
191,78,normal
196,57,thin
169,96,fat
193,45,thin
168,86,fat
162,57,normal
177,38,thin
191,70,normal
166,55,normal
192,61,thin
150,36,thin
178,76,normal
186,81,normal
193,81,normal
195,98,fat
155,68,fat
197,71,thin
165,84,fat
167,35,thin
181,41,thin
161,65,fat
188,48,thin
194,55,thin
153,77,fat
186,73,normal
184,80,normal
171,70,normal
190,62,thin
151,74,fat
176,90,fat
161,62,normal
181,71,normal
180,41,thin
153,79,fat
165,43,thin
192,65,thin
157,54,normal
184,59,thin
168,56,normal
150,90,fat
193,89,normal
187,63,thin
181,88,fat
172,86,fat
150,98,fat
179,92,fat
179,73,normal
165,43,thin
176,35,thin
151,76,fat
186,83,normal
174,85,fat
151,100,fat
163,67,fat
163,50,normal
150,83,fat
155,73,fat
185,59,thin
163,69,fat
163,42,thin
193,56,thin
185,44,thin
159,66,fat
188,44,thin
191,54,thin
186,57,thin
196,84,normal
155,35,thin
169,64,normal
198,85,normal
184,84,fat
166,82,fat
159,69,fat
169,69,fat
191,70,normal
172,62,normal
151,90,fat
188,80,normal
155,62,fat
190,44,thin
179,44,thin
194,94,fat
175,54,thin
187,71,normal
195,35,thin
177,60,normal
154,88,fat
163,64,fat
198,55,thin
196,46,thin
186,69,normal
193,50,thin
189,67,normal
173,78,fat
186,57,thin
156,47,normal
182,41,thin
171,61,normal
161,63,fat
162,95,fat
195,36,thin
172,93,fat
185,63,thin
155,56,normal
183,56,thin
150,66,fat
195,41,thin
151,40,thin
194,80,normal
189,70,normal
163,55,normal
155,52,normal
168,67,normal
183,92,fat
194,86,normal
188,63,thin
157,42,thin
163,67,fat
189,50,thin
155,98,fat
156,86,fat
167,70,fat
166,98,fat
185,59,thin
170,40,thin
183,65,normal
194,73,normal
155,63,fat
200,83,normal
181,48,thin
190,42,thin
190,64,thin
189,45,thin
178,57,thin
178,97,fat
152,90,fat
194,57,thin
151,69,fat
159,100,fat
193,40,thin
153,46,normal
193,89,normal
186,99,fat
160,51,normal
151,40,thin
161,70,fat
155,63,fat
170,100,fat
182,74,normal
159,94,fat
169,35,thin
194,97,fat
176,68,normal
189,59,thin
154,88,fat
196,89,normal
155,48,normal
165,72,fat
151,49,normal
151,48,normal
177,52,thin
167,94,fat
182,78,normal
159,86,fat
193,77,normal
194,68,thin
157,69,fat
153,71,fat
168,93,fat
198,58,thin
170,97,fat
179,78,fat
180,39,thin
158,96,fat
175,48,thin
200,89,normal
171,78,fat
181,100,fat
152,55,normal
198,69,thin
174,60,normal
181,90,fat
176,90,fat
153,58,fat
173,36,thin
155,81,fat
195,65,thin
191,65,thin
169,97,fat
169,86,fat
174,48,thin
168,66,normal
175,35,thin
184,85,fat
185,95,fat
157,49,normal
152,73,fat
150,40,thin
173,87,fat
197,52,thin
199,51,thin
155,55,normal
197,98,fat
169,59,normal
188,58,thin
195,73,normal
191,94,fat
165,77,fat
172,35,thin
193,64,thin
196,40,thin
197,81,normal
168,39,thin
165,57,normal
180,56,thin
155,69,fat
172,69,normal
152,92,fat
186,35,thin
173,99,fat
194,46,thin
196,56,thin
180,96,fat
167,51,thin
189,86,fat
153,61,fat
169,90,fat
164,100,fat
170,85,fat
195,70,thin
168,50,thin
164,67,fat
151,97,fat
192,71,normal
198,46,thin
173,39,thin
153,74,fat
165,45,thin
192,39,thin
170,94,fat
162,92,fat
164,74,fat
174,60,normal
165,72,fat
168,50,thin
196,35,thin
154,69,fat
173,37,thin
163,89,fat
162,38,thin
175,66,normal
151,67,fat
199,85,normal
182,55,thin
161,94,fat
159,80,fat
161,84,fat
167,36,thin
165,41,thin
155,88,fat
163,44,thin
176,76,fat
197,64,thin
153,79,fat
187,76,normal
177,54,thin
179,97,fat
165,80,fat
191,76,normal
196,98,fat
156,64,fat
171,45,thin
186,69,normal
155,81,fat
180,75,normal
192,68,thin
196,53,thin
187,82,normal
182,58,thin
166,53,normal
155,60,fat
170,41,thin
154,70,fat
182,43,thin
193,73,normal
158,62,fat
158,46,thin
185,59,thin
178,53,thin
166,56,normal
186,62,thin
194,35,thin
165,44,thin
178,54,thin
188,93,fat
158,90,fat
194,96,fat
160,68,fat
188,61,thin
199,83,normal
192,86,normal
172,83,fat
151,90,fat
166,97,fat
156,80,fat
162,62,normal
161,68,fat
179,92,fat
151,74,fat
191,40,thin
198,96,fat
180,85,fat
170,87,fat
150,97,fat
181,55,thin
162,44,thin
168,83,fat
165,36,thin
186,64,thin
153,53,normal
186,62,thin
154,73,fat
200,64,thin
188,42,thin
200,66,thin
173,94,fat
194,87,normal
163,35,thin
179,67,normal
187,53,thin
184,56,thin
185,71,normal
158,95,fat
180,87,fat
173,64,normal
177,50,thin
185,49,thin
156,35,thin
163,40,thin
191,99,fat
170,40,thin
158,78,fat
189,51,thin
160,43,thin
166,69,fat
152,48,normal
167,38,thin
199,53,thin
153,58,fat
178,78,fat
165,51,normal
178,57,thin
152,36,thin
186,57,thin
154,93,fat
181,94,fat
190,46,thin
189,63,thin
193,69,normal
173,63,normal
189,57,thin
190,72,normal
176,98,fat
181,61,normal
190,86,normal
170,77,fat
159,97,fat
157,94,fat
158,68,fat
184,74,normal
182,67,normal
200,86,normal
193,97,fat
166,72,fat
177,93,fat
172,100,fat
179,90,fat
189,81,normal
177,99,fat
150,91,fat
156,75,fat
164,36,thin
171,96,fat
186,90,fat
187,84,fat
185,96,fat
169,73,fat
156,56,normal
158,60,fat
172,66,normal
192,71,normal
161,98,fat
195,67,thin
168,44,thin
166,94,fat
171,84,fat
166,98,fat
163,70,fat
198,42,thin
168,59,normal
198,77,normal
183,81,fat
198,64,thin
191,62,thin
196,43,thin
195,89,normal
182,72,normal
180,80,fat
187,62,thin
160,37,thin
191,39,thin
175,68,normal
191,94,fat
164,60,normal
190,69,normal
188,64,thin
150,87,fat
179,60,normal
